"origin_geoid","conteo","suma_trip_scaled_ratio","geometry","longitud","latitud"
"1308300010123021",1,69.99,c(-98.6795590883027, 19.9192557864932),-98.6795590883027,19.9192557864932
"1308300010123022",2,17.04,c(-98.6796621617821, 19.9183473489371),-98.6796621617821,19.9183473489371
"1308300010138005",2,16.66,c(-98.668913290404, 19.9203792400812),-98.668913290404,19.9203792400812
"1308300010157001",2,5.61,c(-98.6766414271734, 19.9186500244752),-98.6766414271734,19.9186500244752
"1308300010157007",1,9.57,c(-98.6758358923292, 19.9166377326603),-98.6758358923292,19.9166377326603
"1308300010157008",2,40.32,c(-98.6774593219316, 19.9169800072165),-98.6774593219316,19.9169800072165
"1308300010157009",9,246.68,c(-98.6780781989263, 19.917643667811),-98.6780781989263,19.917643667811
"1308300010157016",1,53.17,c(-98.6722129177559, 19.9193108734484),-98.6722129177559,19.9193108734484
"1308300010157020",1,29.41,c(-98.6766235209061, 19.9145958110521),-98.6766235209061,19.9145958110521
"1308300010157022",2,46.6,c(-98.6786034768183, 19.918490632061),-98.6786034768183,19.918490632061
"1308300010157023",4,107.53,c(-98.6785853466964, 19.9191675566642),-98.6785853466964,19.9191675566642
"1308300010157024",2,24.99,c(-98.6785959716643, 19.9203059320254),-98.6785959716643,19.9203059320254
"1308300010157030",1,27.25,c(-98.6738062639736, 19.9150243459326),-98.6738062639736,19.9150243459326
"1308300010157032",1,6.9,c(-98.6765910296019, 19.9127377167998),-98.6765910296019,19.9127377167998
"1308300010157035",4,48.72,c(-98.6750508599092, 19.9103210001184),-98.6750508599092,19.9103210001184
"1308300010157036",1,35.32,c(-98.6784633728851, 19.9165829140386),-98.6784633728851,19.9165829140386
"1308300010157037",1,9.95,c(-98.6789168774229, 19.9169925334647),-98.6789168774229,19.9169925334647
"1308300010157038",1,71.81,c(-98.6794046583835, 19.9173658207924),-98.6794046583835,19.9173658207924
"1308300010157041",11,478.39,c(-98.6775809791881, 19.9217377056388),-98.6775809791881,19.9217377056388
"1308300010157044",1,16.75,c(-98.6767999737, 19.9193498930856),-98.6767999737,19.9193498930856
"1308300010157047",9,116.25,c(-98.6757941483273, 19.9111975014987),-98.6757941483273,19.9111975014987
"1308300010157052",1,9.36,c(-98.6760199282, 19.9124058508923),-98.6760199282,19.9124058508923
"1308300010180001",1,8.87,c(-98.6695220954655, 19.9106020215232),-98.6695220954655,19.9106020215232
"1308300010180002",10,132.66,c(-98.6731677187771, 19.9095530258665),-98.6731677187771,19.9095530258665
"1308300010180003",3,49.08,c(-98.6707969304192, 19.912458912021),-98.6707969304192,19.912458912021
"1308300010180004",2,87.14,c(-98.6674941850337, 19.9109475672756),-98.6674941850337,19.9109475672756
"1308300010180005",3,22.57,c(-98.6653112805626, 19.9051367812822),-98.6653112805626,19.9051367812822
"1308300010180006",1,40.6,c(-98.6738813171622, 19.9069358146439),-98.6738813171622,19.9069358146439
"1308300010180007",1,10.8,c(-98.6719912988871, 19.9129132288515),-98.6719912988871,19.9129132288515
"1308300010180008",1,7.5,c(-98.665053753953, 19.9103961224303),-98.665053753953,19.9103961224303
"1308300010180025",17,617.01,c(-98.6727298814667, 19.9031695717183),-98.6727298814667,19.9031695717183
"1308300010180031",3,19.81,c(-98.6677412618965, 19.9021723995112),-98.6677412618965,19.9021723995112
"1308300010180032",2,33.41,c(-98.673783284503, 19.9050935632873),-98.673783284503,19.9050935632873
"1308300010180033",8,167.76,c(-98.6733690662242, 19.9046835083624),-98.6733690662242,19.9046835083624
"1308300010180037",1,9.36,c(-98.6703514831791, 19.902550121356),-98.6703514831791,19.902550121356
"1308300010180042",19,288.48,c(-98.6711269778433, 19.9064383251846),-98.6711269778433,19.9064383251846
"1308300010180044",3,21.85,c(-98.6706251189298, 19.898139275262),-98.6706251189298,19.898139275262
"1308300010195001",4,41.81,c(-98.6677920883738, 19.9152767419129),-98.6677920883738,19.9152767419129
"1308300010195002",4,63.22,c(-98.6690644180853, 19.9157614117536),-98.6690644180853,19.9157614117536
"1308300010195004",1,53.17,c(-98.6676267996937, 19.9162673766613),-98.6676267996937,19.9162673766613
"1308300010195005",1,2.67,c(-98.6658153557955, 19.9154193412137),-98.6658153557955,19.9154193412137
"1308300010195007",1,17.34,c(-98.6668440812296, 19.9136418941554),-98.6668440812296,19.9136418941554
"1308300010195008",1,14.7,c(-98.6684447286432, 19.9142386786485),-98.6684447286432,19.9142386786485
"1308300010195009",9,134.65,c(-98.6696442298885, 19.9147236396072),-98.6696442298885,19.9147236396072
"1308300010195010",1,6.01,c(-98.6688510504003, 19.9194548343796),-98.6688510504003,19.9194548343796
"1308300010195013",2,37.54,c(-98.6619597337878, 19.9164610038507),-98.6619597337878,19.9164610038507
"1308300010195015",1,10.27,c(-98.6627280518305, 19.9131859077002),-98.6627280518305,19.9131859077002
"1308300010195017",1,13.99,c(-98.6709814868857, 19.9150009896568),-98.6709814868857,19.9150009896568
"1308300010195019",2,11.41,c(-98.670389810759, 19.9162597385349),-98.670389810759,19.9162597385349
"1308300010195020",1,6.74,c(-98.66993300969, 19.9174318205495),-98.66993300969,19.9174318205495
"1308300010195022",1,28.25,c(-98.6591994079889, 19.9160444846716),-98.6591994079889,19.9160444846716
"1308300010195023",1,23.54,c(-98.660515855174, 19.9139472022063),-98.660515855174,19.9139472022063
"1308300010195025",11,195.84,c(-98.6718096336003, 19.9153297715102),-98.6718096336003,19.9153297715102
"1308300010195026",1,122.5,c(-98.6714621218103, 19.9160374001189),-98.6714621218103,19.9160374001189
"1308300010195027",4,41.53,c(-98.671588784821, 19.9167435674816),-98.671588784821,19.9167435674816
"1308300010208002",2,24.23,c(-98.676914396986, 19.9084810909444),-98.676914396986,19.9084810909444
"1308300010208004",5,44.99,c(-98.676110800381, 19.9056184797928),-98.676110800381,19.9056184797928
"1308300010231008",1,17.16,c(-98.682212256269, 19.9148607361779),-98.682212256269,19.9148607361779
"1308300010246005",1,8.1,c(-98.6799435221819, 19.9155521990673),-98.6799435221819,19.9155521990673
"1308300010246007",11,142.06,c(-98.6781887312589, 19.9143726068328),-98.6781887312589,19.9143726068328
"1308300010246022",4,66.38,c(-98.6765617808749, 19.9103895493902),-98.6765617808749,19.9103895493902
"1308300010246023",1,36.89,c(-98.6786471732864, 19.9097737254425),-98.6786471732864,19.9097737254425
"1308300010250004",1,6.02,c(-98.6906783052668, 19.9102368061633),-98.6906783052668,19.9102368061633
"1308300010250005",1,1,c(-98.6914285450901, 19.9102660721332),-98.6914285450901,19.9102660721332
"1308300010250019",1,11.86,c(-98.6916224424115, 19.9095785788418),-98.6916224424115,19.9095785788418
"1308300010250032",2,19.57,c(-98.6891831390054, 19.9154405427875),-98.6891831390054,19.9154405427875
"130830023027A001",5,176.63,c(-98.7881164449296, 19.9782654692525),-98.7881164449296,19.9782654692525
"130830023027A002",2,53.96,c(-98.7886992329819, 19.9774065579605),-98.7886992329819,19.9774065579605
"130830023027A003",8,244.55,c(-98.7901026803634, 19.978195946042),-98.7901026803634,19.978195946042
"130830023027A004",16,551.11,c(-98.7895131154117, 19.9790586846336),-98.7895131154117,19.9790586846336
"130830023027A005",1,4.55,c(-98.7878292134592, 19.9793153477424),-98.7878292134592,19.9793153477424
"130830023027A007",8,97.63,c(-98.7851987708385, 19.9746350142684),-98.7851987708385,19.9746350142684
"130830023027A008",4,130.6,c(-98.7884854332554, 19.9736489356348),-98.7884854332554,19.9736489356348
"130830023027A009",4,54.42,c(-98.7930179464652, 19.978055921359),-98.7930179464652,19.978055921359
"130830023027A010",2,38.35,c(-98.7915748340545, 19.9790937031433),-98.7915748340545,19.9790937031433
"130830023027A011",7,72.39,c(-98.7909809560815, 19.9799335185759),-98.7909809560815,19.9799335185759
"130830023027A012",4,68.71,c(-98.7879714228839, 19.9809360223977),-98.7879714228839,19.9809360223977
"130830023027A013",9,85.95,c(-98.7870138507481, 19.9801214917772),-98.7870138507481,19.9801214917772
"130830023027A014",2,2,c(-98.786432509282, 19.9795509335148),-98.786432509282,19.9795509335148
"130830023027A015",9,112.34,c(-98.7858475732387, 19.9790064751457),-98.7858475732387,19.9790064751457
"130830023027A016",128,364.63,c(-98.785276119526, 19.9783992748803),-98.785276119526,19.9783992748803
"130830023027A017",4,110.01,c(-98.7840078226991, 19.9772078312237),-98.7840078226991,19.9772078312237
"130830023027A021",1,15.71,c(-98.7926289556718, 19.9809824024602),-98.7926289556718,19.9809824024602
"130830023027A022",13,197.64,c(-98.7874735385612, 19.981649279397),-98.7874735385612,19.981649279397
"130830023027A023",1,5.87,c(-98.7866618642935, 19.9807134158924),-98.7866618642935,19.9807134158924
"130830023027A024",1,1,c(-98.7814575613267, 19.9710125954041),-98.7814575613267,19.9710125954041
"130830023027A029",4,61.72,c(-98.7888641266103, 19.9800698527901),-98.7888641266103,19.9800698527901
"130830023027A030",2,41.3,c(-98.7824029600775, 19.9755364942503),-98.7824029600775,19.9755364942503
"1308300230284002",7,72.06,c(-98.7874644083035, 19.9831214465379),-98.7874644083035,19.9831214465379
"1308300230284003",39,508.42,c(-98.7866247850727, 19.9849859446879),-98.7866247850727,19.9849859446879
"1308300230284004",14,200.86,c(-98.78663008851, 19.9817564849981),-98.78663008851,19.9817564849981
"1308300230284005",16,297.31,c(-98.7881506639665, 19.9824624745532),-98.7881506639665,19.9824624745532
"1308300230284006",35,363.42,c(-98.7888050706647, 19.983430889847),-98.7888050706647,19.983430889847
"1308300230284007",33,840.75,c(-98.787941892928, 19.9844609610308),-98.787941892928,19.9844609610308
"1308300230284009",15,78.96,c(-98.7857550742321, 19.9802914250882),-98.7857550742321,19.9802914250882
"1308300230284010",25,146.26,c(-98.7889056194358, 19.9817407557094),-98.7889056194358,19.9817407557094
"1308300230284011",32,572.11,c(-98.7895394243941, 19.9822669255174),-98.7895394243941,19.9822669255174
"1308300230284012",1,1,c(-98.7901525691601, 19.9828317707546),-98.7901525691601,19.9828317707546
"1308300230284013",10,144.08,c(-98.789771816944, 19.9836713615587),-98.789771816944,19.9836713615587
"1308300230284015",4,114.34,c(-98.7836662895207, 19.981196321981),-98.7836662895207,19.981196321981
"1308300230284016",3,5.77,c(-98.7852652655104, 19.9796004486539),-98.7852652655104,19.9796004486539
"1308300230284017",3,91.38,c(-98.7898549689843, 19.9807730812116),-98.7898549689843,19.9807730812116
"1308300230284018",8,146.9,c(-98.7905264414339, 19.9812766687106),-98.7905264414339,19.9812766687106
"1308300230284019",4,87.35,c(-98.7912585977618, 19.9818102729531),-98.7912585977618,19.9818102729531
"1308300230284022",1,18.66,c(-98.7887787628716, 19.9858395797035),-98.7887787628716,19.9858395797035
"1308300230284025",4,92.71,c(-98.7847854272973, 19.9789366325595),-98.7847854272973,19.9789366325595
"1308300230284026",1,38.27,c(-98.7920324385655, 19.9820527200522),-98.7920324385655,19.9820527200522
"1308300230284027",9,148.02,c(-98.7893683102178, 19.9878897707703),-98.7893683102178,19.9878897707703
"1308300230284028",90,1477.95,c(-98.7821516076428, 19.9845572368739),-98.7821516076428,19.9845572368739
"1308300230284029",6,111.42,c(-98.7832867153801, 19.9779004544331),-98.7832867153801,19.9779004544331
"1308300230284030",20,421.76,c(-98.7801710873557, 19.9791867184836),-98.7801710873557,19.9791867184836
"1308300230284031",4,58.76,c(-98.779921912373, 19.9737094883733),-98.779921912373,19.9737094883733
"1308300230284033",9,205.9,c(-98.7853598747061, 19.9817549770781),-98.7853598747061,19.9817549770781
"1308300230284034",1,32.55,c(-98.7848522711986, 19.9857428948349),-98.7848522711986,19.9857428948349
"1308300260299008",1,19.71,c(-98.6683176511425, 19.8497123797397),-98.6683176511425,19.8497123797397
"1308300260301003",1,23.8,c(-98.6679739371161, 19.8456842488275),-98.6679739371161,19.8456842488275
"1308300260316006",1,6.37,c(-98.6712771978393, 19.8443667981027),-98.6712771978393,19.8443667981027
"1308300260316024",1,90.32,c(-98.6743062010866, 19.8473031864688),-98.6743062010866,19.8473031864688
"1308300260316026",1,35.36,c(-98.6752266730437, 19.8467233737163),-98.6752266730437,19.8467233737163
"1308300260316029",1,95.75,c(-98.6711450684086, 19.8419234426599),-98.6711450684086,19.8419234426599
"13083002A",171,3479.53,c(-98.6655618201071, 19.8953883022354),-98.6655618201071,19.8953883022354
"130830034",31,495.41,c(-98.591512793223, 19.9122616309971),-98.591512793223,19.9122616309971
"130830068",1846,20091.9,c(-98.7909661228436, 20.0253785443018),-98.7909661228436,20.0253785443018
"130830072",226,4461.8,c(-98.7203869224598, 19.9384443739185),-98.7203869224598,19.9384443739185
"1308301020161001",5,43.74,c(-98.7993598806101, 20.0265215812733),-98.7993598806101,20.0265215812733
"1308301020161002",11,63.59,c(-98.7985391320617, 20.0268327857214),-98.7985391320617,20.0268327857214
"1308301020161003",8,78.77,c(-98.7980653977449, 20.02640829202),-98.7980653977449,20.02640829202
"1308301020161004",47,499.81,c(-98.7972565377597, 20.0271370570913),-98.7972565377597,20.0271370570913
"1308301020161005",1,1,c(-98.7968834416381, 20.0257557436393),-98.7968834416381,20.0257557436393
"1308301020161008",51,632.65,c(-98.7989799938772, 20.0285476892536),-98.7989799938772,20.0285476892536
"1308301020161009",19,365.77,c(-98.7958175467502, 20.0289259418831),-98.7958175467502,20.0289259418831
"1308301020161011",47,493.41,c(-98.7972550505266, 20.0280765636859),-98.7972550505266,20.0280765636859
"1308301020161012",8,145.19,c(-98.7965048791051, 20.0278645967128),-98.7965048791051,20.0278645967128
"1308301020161015",9,97.86,c(-98.7956452654472, 20.0304230846614),-98.7956452654472,20.0304230846614
"1308301020161016",35,345.7,c(-98.7967181866106, 20.0330857978519),-98.7967181866106,20.0330857978519
"1308301020161017",8,62.49,c(-98.7938997152169, 20.0307810043005),-98.7938997152169,20.0307810043005
"1308301020161018",1,8.31,c(-98.7951853424906, 20.0326541281979),-98.7951853424906,20.0326541281979
"1308301020161019",18,194.05,c(-98.7937832055786, 20.0332645443742),-98.7937832055786,20.0332645443742
"1308301020161020",58,566.91,c(-98.792765128995, 20.0329095274063),-98.792765128995,20.0329095274063
"1308301020161021",2,25.96,c(-98.7946349394762, 20.0298325905249),-98.7946349394762,20.0298325905249
"1308301020161022",10,247.04,c(-98.7939457573777, 20.0301748219462),-98.7939457573777,20.0301748219462
"1308301020161023",10,138.41,c(-98.7949253560524, 20.0277733103027),-98.7949253560524,20.0277733103027
"1308301020161026",14,150.67,c(-98.798191306706, 20.0301248221444),-98.798191306706,20.0301248221444
"1308301020161027",22,230.31,c(-98.7981100289833, 20.030919282243),-98.7981100289833,20.030919282243
"1308301020161028",3,33.03,c(-98.7975485480141, 20.0305833974146),-98.7975485480141,20.0305833974146
"1308301020161029",3,58.11,c(-98.7969388850217, 20.0304909109236),-98.7969388850217,20.0304909109236
"1308301020161030",1,11.34,c(-98.797931799073, 20.0313688738654),-98.797931799073,20.0313688738654
"1308301020161031",1,6.32,c(-98.7974747922988, 20.0312117381935),-98.7974747922988,20.0312117381935
"1308301020161032",4,40.81,c(-98.7971745416096, 20.0310927693215),-98.7971745416096,20.0310927693215
"1308301020161033",10,46.42,c(-98.7966732212722, 20.0311113685703),-98.7966732212722,20.0311113685703
"1308301020161035",1,11.31,c(-98.7972042768977, 20.0316106926577),-98.7972042768977,20.0316106926577
"1308301020161036",18,379.88,c(-98.7970491990461, 20.0319007358688),-98.7970491990461,20.0319007358688
"1308301020161037",1,6.14,c(-98.7964269672944, 20.0315538849173),-98.7964269672944,20.0315538849173
"1308301020161038",11,66.32,c(-98.7959701330263, 20.0314417927973),-98.7959701330263,20.0314417927973
"1308301020161039",6,44.07,c(-98.7966859358711, 20.0319703354069),-98.7966859358711,20.0319703354069
"1308301020161041",26,276.49,c(-98.7931904327614, 20.0281687304147),-98.7931904327614,20.0281687304147
"1308301020161042",1,25.87,c(-98.7966923778084, 20.0267907240237),-98.7966923778084,20.0267907240237
"1308301020176001",1,8.34,c(-98.7931694379539, 20.0287646450349),-98.7931694379539,20.0287646450349
"1308301020176003",3,17.3,c(-98.7933595593503, 20.0311893109992),-98.7933595593503,20.0311893109992
"1308301020176004",31,369.56,c(-98.7930459465637, 20.0311383197381),-98.7930459465637,20.0311383197381
"1308301020176005",1,5.41,c(-98.7928520941801, 20.0290244078355),-98.7928520941801,20.0290244078355
"1308301020176007",7,50.45,c(-98.7948012408805, 20.0322067588399),-98.7948012408805,20.0322067588399
"1308301020176008",9,49.74,c(-98.7943563045648, 20.0321294272259),-98.7943563045648,20.0321294272259
"1308301020176009",4,68.2,c(-98.7937499719788, 20.0321342756464),-98.7937499719788,20.0321342756464
"1308301020176010",3,41.87,c(-98.7932691137484, 20.0322198249595),-98.7932691137484,20.0322198249595
"1308301020176011",4,50.38,c(-98.7929645983775, 20.0321799218582),-98.7929645983775,20.0321799218582
"1308301020176012",13,44.83,c(-98.7926034656846, 20.031148317405),-98.7926034656846,20.031148317405
"1308301020176013",15,179.19,c(-98.7924503571023, 20.0290096567574),-98.7924503571023,20.0290096567574
"1308301020176015",1,13.26,c(-98.7943219745209, 20.0330348437774),-98.7943219745209,20.0330348437774
"1308301020176016",1,6.41,c(-98.7940013367477, 20.0329028128724),-98.7940013367477,20.0329028128724
"1308301020176018",52,789.97,c(-98.7920631903953, 20.0304967583996),-98.7920631903953,20.0304967583996
"1308301020176019",5,44.73,c(-98.7920625400458, 20.0288388485084),-98.7920625400458,20.0288388485084
"1308301020176021",4,41.07,c(-98.7916526876968, 20.029396715057),-98.7916526876968,20.029396715057
